  6.6000000e+001 -5.0000000e+000 -5.0000000e+000
  0.0000000e+000  0.0000000e+000  0.0000000e+000
  7.5000000e+001 -2.0000000e+000  2.0000000e+000
  8.3000000e+001  0.0000000e+000  9.0000000e+000
  9.1000000e+001  2.0000000e+000  2.0000000e+000
  8.9000000e+001  2.0000000e+000  0.0000000e+000
  8.7000000e+001  2.0000000e+000 -2.0000000e+000
  8.2000000e+001  0.0000000e+000 -3.0000000e+000
  7.0000000e+001 -3.0000000e+000 -3.0000000e+000
  3.5000000e+001 -1.0000000e+001  0.0000000e+000
  6.7000000e+001 -2.0000000e+000  2.0000000e+000
  7.5000000e+001  0.0000000e+000  2.0000000e+000
  9.3000000e+001  4.0000000e+000  4.0000000e+000
  8.9000000e+001  4.0000000e+000  0.0000000e+000
  8.4000000e+001  3.0000000e+000 -3.0000000e+000
  7.4000000e+001  0.0000000e+000 -3.0000000e+000
  5.7000000e+001 -3.0000000e+000 -3.0000000e+000
  3.5000000e+001 -8.0000000e+000 -0.0000000e+000
  4.6000000e+001 -5.0000000e+000  5.0000000e+000
  6.7000000e+001  0.0000000e+000  2.0000000e+000
  7.5000000e+001  2.0000000e+000  2.0000000e+000
  8.9000000e+001  6.0000000e+000 -0.0000000e+000
  7.8000000e+001  3.0000000e+000 -3.0000000e+000
  6.6000000e+001  0.0000000e+000 -3.0000000e+000
  5.3000000e+001 -3.0000000e+000 -3.0000000e+000
  3.5000000e+001 -6.0000000e+000  0.0000000e+000
  3.7000000e+001 -6.0000000e+000  6.0000000e+000
  5.6000000e+001  0.0000000e+000  9.0000000e+000
  6.7000000e+001  2.0000000e+000  2.0000000e+000
  8.9000000e+001  8.0000000e+000  0.0000000e+000
  7.0000000e+001  3.0000000e+000 -3.0000000e+000
  5.5000000e+001  0.0000000e+000 -3.0000000e+000
  4.5000000e+001 -3.0000000e+000 -3.0000000e+000
  0.0000000e+000  0.0000000e+000  0.0000000e+000
  3.8000000e+001 -5.0000000e+000  5.0000000e+000
  5.4000000e+001 -0.0000000e+000  7.0000000e+000
  6.0000000e+001  2.0000000e+000  2.0000000e+000
  5.8000000e+001  2.0000000e+000  0.0000000e+000
  7.4000000e+001  5.0000000e+000 -5.0000000e+000
  5.3000000e+001 -1.0000000e+000 -5.0000000e+000
  3.2000000e+001 -5.0000000e+000 -5.0000000e+000
  0.0000000e+000  0.0000000e+000  0.0000000e+000
  5.1000000e+001 -2.0000000e+000  2.0000000e+000
  5.6000000e+001  0.0000000e+000  5.0000000e+000
  6.1000000e+001  1.0000000e+000  1.0000000e+000
  6.0000000e+001  1.0000000e+000  0.0000000e+000
  5.9000000e+001  1.0000000e+000 -1.0000000e+000
  5.5000000e+001  0.0000000e+000 -7.0000000e+000
  3.3000000e+001 -6.0000000e+000 -6.0000000e+000
  5.1000000e+001 -1.0000000e+000 -1.0000000e+000
  4.8000000e+001 -3.0000000e+000  3.0000000e+000
  5.6000000e+001  0.0000000e+000  3.0000000e+000
  6.3000000e+001  1.0000000e+000  1.0000000e+000
  6.2000000e+001  1.0000000e+000 -0.0000000e+000
  6.1000000e+001  1.0000000e+000 -1.0000000e+000
  5.5000000e+001  0.0000000e+000 -9.0000000e+000
  3.5000000e+001 -6.0000000e+000 -6.0000000e+000
  3.8000000e+001 -5.0000000e+000 -0.0000000e+000
  4.8000000e+001 -2.0000000e+000  2.0000000e+000
  5.4000000e+001 -0.0000000e+000  2.0000000e+000
  6.5000000e+001  2.0000000e+000  2.0000000e+000
  6.3000000e+001  2.0000000e+000  0.0000000e+000
  6.1000000e+001  2.0000000e+000 -2.0000000e+000
  5.3000000e+001  0.0000000e+000 -1.0000000e+001
  5.1000000e+001 -1.0000000e+000 -1.0000000e+000
  3.8000000e+001 -3.0000000e+000 -0.0000000e+000
  4.2000000e+001 -2.0000000e+000  2.0000000e+000
  4.8000000e+001 -0.0000000e+000  2.0000000e+000
  5.4000000e+001  2.0000000e+000  2.0000000e+000
  6.3000000e+001  4.0000000e+000 -0.0000000e+000
  5.1000000e+001  1.0000000e+000 -1.0000000e+000
  4.7000000e+001  0.0000000e+000 -1.0000000e+000
  2.3000000e+001 -7.0000000e+000 -7.0000000e+000
  3.8000000e+001 -2.0000000e+000 -0.0000000e+000
  4.0000000e+001 -2.0000000e+000  2.0000000e+000
  4.4000000e+001 -0.0000000e+000  2.0000000e+000
  5.2000000e+001  2.0000000e+000  2.0000000e+000
  6.3000000e+001  5.0000000e+000 -0.0000000e+000
  4.7000000e+001  1.0000000e+000 -1.0000000e+000
  4.3000000e+001 -0.0000000e+000 -1.0000000e+001
  2.4000000e+001 -6.0000000e+000 -6.0000000e+000
  9.0000000e+000 -9.0000000e+000 -0.0000000e+000
  3.8000000e+001 -2.0000000e+000  2.0000000e+000
  4.4000000e+001  0.0000000e+000  4.0000000e+000
  4.7000000e+001  2.0000000e+000  1.0000000e+000
  4.6000000e+001  1.0000000e+000 -0.0000000e+000
  7.4000000e+001  8.0000000e+000 -8.0000000e+000
  4.3000000e+001  0.0000000e+000 -8.0000000e+000
  2.2000000e+001 -6.0000000e+000 -6.0000000e+000
  7.0000000e+000 -9.0000000e+000  0.0000000e+000
  2.5000000e+001 -6.0000000e+000  6.0000000e+000
  4.4000000e+001  0.0000000e+000  6.0000000e+000
  5.0000000e+001  2.0000000e+000  2.0000000e+000
  5.9000000e+001  5.0000000e+000  0.0000000e+000
  6.6000000e+001  6.0000000e+000 -6.0000000e+000
  4.3000000e+001 -0.0000000e+000 -6.0000000e+000
  3.6000000e+001 -2.0000000e+000 -2.0000000e+000
  3.6000000e+001 -3.0000000e+000 -0.0000000e+000
  2.0000000e+001 -8.0000000e+000  8.0000000e+000
  4.6000000e+001 -0.0000000e+000  4.0000000e+000
  6.1000000e+001  4.0000000e+000  4.0000000e+000
  0.0000000e+000  0.0000000e+000  0.0000000e+000
  5.7000000e+001  4.0000000e+000 -4.0000000e+000
  4.5000000e+001  0.0000000e+000 -4.0000000e+000
  3.3000000e+001 -3.0000000e+000 -3.0000000e+000
  3.5000000e+001 -2.0000000e+000  0.0000000e+000
  1.3000000e+001 -9.0000000e+000  9.0000000e+000
  4.4000000e+001  0.0000000e+000  9.0000000e+000
  6.1000000e+001  5.0000000e+000  5.0000000e+000
  0.0000000e+000  0.0000000e+000  0.0000000e+000
  5.3000000e+001  3.0000000e+000 -3.0000000e+000
  4.3000000e+001 -0.0000000e+000 -3.0000000e+000
  3.3000000e+001 -2.0000000e+000 -2.0000000e+000
  3.6000000e+001 -1.0000000e+000  0.0000000e+000
  1.3000000e+001 -8.0000000e+000  8.0000000e+000
  4.2000000e+001  0.0000000e+000  8.0000000e+000
  6.3000000e+001  6.0000000e+000  6.0000000e+000
  0.0000000e+000  0.0000000e+000  0.0000000e+000
  5.3000000e+001  4.0000000e+000 -4.0000000e+000
  4.1000000e+001  0.0000000e+000 -5.0000000e+000
  3.5000000e+001 -1.0000000e+000 -1.0000000e+000
  7.0000000e+000 -8.0000000e+000 -0.0000000e+000
  2.0000000e+001 -6.0000000e+000  6.0000000e+000
  4.2000000e+001  0.0000000e+000  6.0000000e+000
  4.6000000e+001  2.0000000e+000  2.0000000e+000
  5.9000000e+001  5.0000000e+000 -0.0000000e+000
  5.7000000e+001  6.0000000e+000 -6.0000000e+000
  4.1000000e+001 -0.0000000e+000 -6.0000000e+000
  1.6000000e+001 -6.0000000e+000 -5.0000000e+000
  7.0000000e+000 -6.0000000e+000 -0.0000000e+000
  1.3000000e+001 -6.0000000e+000  6.0000000e+000
  3.1000000e+001 -0.0000000e+000  6.0000000e+000
  5.4000000e+001  6.0000000e+000  6.0000000e+000
  5.9000000e+001  8.0000000e+000 -0.0000000e+000
  5.3000000e+001  6.0000000e+000 -6.0000000e+000
  3.0000000e+001 -0.0000000e+000 -6.0000000e+000
  2.3000000e+001 -3.0000000e+000 -3.0000000e+000
  6.0000000e+000 -5.0000000e+000  0.0000000e+000
  1.1000000e+001 -5.0000000e+000  5.0000000e+000
  2.9000000e+001 -0.0000000e+000  7.0000000e+000
  5.4000000e+001  7.0000000e+000  7.0000000e+000
  5.8000000e+001  9.0000000e+000 -0.0000000e+000
  3.5000000e+001  2.0000000e+000 -2.0000000e+000
  2.8000000e+001  0.0000000e+000 -5.0000000e+000
  2.3000000e+001 -2.0000000e+000 -2.0000000e+000
  2.3000000e+001 -2.0000000e+000 -0.0000000e+000
  9.0000000e+000 -5.0000000e+000  5.0000000e+000
  2.9000000e+001  0.0000000e+000  9.0000000e+000
  4.6000000e+001  5.0000000e+000  5.0000000e+000
  3.5000000e+001  2.0000000e+000  0.0000000e+000
  3.3000000e+001  2.0000000e+000 -2.0000000e+000
  2.8000000e+001  0.0000000e+000 -3.0000000e+000
  1.6000000e+001 -3.0000000e+000 -3.0000000e+000
  2.0000000e+000 -5.0000000e+000 -0.0000000e+000
  2.3000000e+001 -2.0000000e+000  2.0000000e+000
  0.0000000e+000  0.0000000e+000  0.0000000e+000
  3.5000000e+001  3.0000000e+000  2.0000000e+000
  3.3000000e+001  2.0000000e+000  0.0000000e+000
  3.0000000e+001  1.0000000e+000 -1.0000000e+000
  2.8000000e+001  0.0000000e+000 -1.0000000e+000
  2.6000000e+001 -1.0000000e+000 -1.0000000e+000
  2.2000000e+001 -1.0000000e+000  0.0000000e+000
  2.3000000e+001 -1.0000000e+000  1.0000000e+000
  2.7000000e+001  0.0000000e+000  1.0000000e+001
  4.6000000e+001  6.0000000e+000  6.0000000e+000
  3.4000000e+001  3.0000000e+000 -0.0000000e+000
  3.0000000e+001  2.0000000e+000 -2.0000000e+000
  2.6000000e+001  0.0000000e+000 -2.0000000e+000
  1.6000000e+001 -2.0000000e+000 -2.0000000e+000
  2.4000000e+001 -1.0000000e+000 -0.0000000e+000
  9.0000000e+000 -4.0000000e+000  4.0000000e+000
  2.7000000e+001 -0.0000000e+000  8.0000000e+000
  5.4000000e+001  8.0000000e+000  8.0000000e+000
  3.6000000e+001  3.0000000e+000 -0.0000000e+000
  3.3000000e+001  3.0000000e+000 -3.0000000e+000
  2.6000000e+001 -0.0000000e+000 -4.0000000e+000
  2.3000000e+001 -1.0000000e+000 -1.0000000e+000
  7.0000000e+000 -4.0000000e+000 -0.0000000e+000
  1.1000000e+001 -4.0000000e+000  4.0000000e+000
  2.7000000e+001  0.0000000e+000  6.0000000e+000
  3.7000000e+001  3.0000000e+000  3.0000000e+000
  5.9000000e+001  1.0000000e+001  0.0000000e+000
  3.5000000e+001  3.0000000e+000 -3.0000000e+000
  2.6000000e+001 -0.0000000e+000 -6.0000000e+000
  1.9000000e+001 -2.0000000e+000 -2.0000000e+000
  8.0000000e+000 -5.0000000e+000 -0.0000000e+000
  1.3000000e+001 -5.0000000e+000  5.0000000e+000
  2.9000000e+001 -0.0000000e+000  5.0000000e+000
  3.7000000e+001  2.0000000e+000  2.0000000e+000
  6.0000000e+001  9.0000000e+000  0.0000000e+000
  5.3000000e+001  7.0000000e+000 -7.0000000e+000
  2.8000000e+001 -0.0000000e+000 -7.0000000e+000
  1.9000000e+001 -3.0000000e+000 -3.0000000e+000
  1.0000000e+001 -5.0000000e+000  0.0000000e+000
  2.0000000e+001 -3.0000000e+000  3.0000000e+000
  2.9000000e+001 -0.0000000e+000  3.0000000e+000
  3.9000000e+001  2.0000000e+000  2.0000000e+000
  3.7000000e+001  2.0000000e+000  0.0000000e+000
  5.7000000e+001  9.0000000e+000 -9.0000000e+000
  2.8000000e+001 -0.0000000e+000 -9.0000000e+000
  5.0000000e+000 -5.0000000e+000 -5.0000000e+000
  1.1000000e+001 -4.0000000e+000  0.0000000e+000
  2.0000000e+001 -2.0000000e+000  2.0000000e+000
  2.7000000e+001  0.0000000e+000  2.0000000e+000
  3.1000000e+001  2.0000000e+000  2.0000000e+000
  3.8000000e+001  3.0000000e+000 -0.0000000e+000
  5.7000000e+001  1.0000000e+001 -1.0000000e+001
  2.6000000e+001  0.0000000e+000 -1.0000000e+001
  7.0000000e+000 -4.0000000e+000 -4.0000000e+000
  1.1000000e+001 -2.0000000e+000  0.0000000e+000
  1.3000000e+001 -2.0000000e+000  2.0000000e+000
  2.0000000e+001  0.0000000e+000  2.0000000e+000
  2.7000000e+001  2.0000000e+000  2.0000000e+000
  3.8000000e+001  5.0000000e+000 -0.0000000e+000
  5.3000000e+001  1.0000000e+001 -1.0000000e+001
  1.9000000e+001 -0.0000000e+000 -6.0000000e+000
  9.0000000e+000 -2.0000000e+000 -2.0000000e+000
  9.0000000e+000 -2.0000000e+000  0.0000000e+000
  1.1000000e+001 -2.0000000e+000  2.0000000e+000
  2.0000000e+001 -0.0000000e+000  4.0000000e+000
  3.1000000e+001  4.0000000e+000  4.0000000e+000
  4.6000000e+001  8.0000000e+000  0.0000000e+000
  3.5000000e+001  5.0000000e+000 -5.0000000e+000
  1.9000000e+001 -0.0000000e+000 -4.0000000e+000
  7.0000000e+000 -2.0000000e+000 -2.0000000e+000
  7.0000000e+000 -2.0000000e+000 -0.0000000e+000
  9.0000000e+000 -2.0000000e+000  2.0000000e+000
  2.0000000e+001 -0.0000000e+000  6.0000000e+000
  3.9000000e+001  5.0000000e+000  5.0000000e+000
  0.0000000e+000  0.0000000e+000  0.0000000e+000
  3.3000000e+001  5.0000000e+000 -5.0000000e+000
  1.9000000e+001 -0.0000000e+000 -2.0000000e+000
  5.0000000e+000 -2.0000000e+000 -2.0000000e+000
  9.0000000e+000 -4.0000000e+000  0.0000000e+000
  1.3000000e+001 -4.0000000e+000  4.0000000e+000
  2.7000000e+001 -0.0000000e+000  4.0000000e+000
  3.9000000e+001  3.0000000e+000  3.0000000e+000
  4.6000000e+001  6.0000000e+000  0.0000000e+000
  5.3000000e+001  8.0000000e+000 -8.0000000e+000
  2.6000000e+001  0.0000000e+000 -8.0000000e+000
  5.0000000e+000 -4.0000000e+000 -4.0000000e+000
  9.0000000e+000 -6.0000000e+000  0.0000000e+000
  2.0000000e+001 -4.0000000e+000  4.0000000e+000
  3.1000000e+001  0.0000000e+000  4.0000000e+000
  3.7000000e+001  1.0000000e+000  1.0000000e+000
  4.6000000e+001  4.0000000e+000 -0.0000000e+000
  5.7000000e+001  8.0000000e+000 -8.0000000e+000
  3.0000000e+001  0.0000000e+000 -8.0000000e+000
  1.9000000e+001 -4.0000000e+000 -4.0000000e+000
  8.0000000e+000 -8.0000000e+000 -0.0000000e+000
  2.5000000e+001 -5.0000000e+000  5.0000000e+000
  4.2000000e+001  0.0000000e+000  5.0000000e+000
  4.7000000e+001  2.0000000e+000  2.0000000e+000
  6.0000000e+001  6.0000000e+000 -0.0000000e+000
  6.6000000e+001  7.0000000e+000 -7.0000000e+000
  4.1000000e+001  0.0000000e+000 -7.0000000e+000
  2.2000000e+001 -5.0000000e+000 -5.0000000e+000
  8.0000000e+000 -1.0000000e+001  0.0000000e+000
  3.8000000e+001 -3.0000000e+000  3.0000000e+000
  4.6000000e+001 -0.0000000e+000  1.0000000e+000
  5.0000000e+001  1.0000000e+000  1.0000000e+000
  6.0000000e+001  4.0000000e+000 -0.0000000e+000
  7.4000000e+001  7.0000000e+000 -7.0000000e+000
  4.5000000e+001 -0.0000000e+000 -7.0000000e+000
  3.6000000e+001 -3.0000000e+000 -3.0000000e+000
  0.0000000e+000  0.0000000e+000  0.0000000e+000
  3.7000000e+001 -4.0000000e+000  4.0000000e+000
  5.0000000e+001 -0.0000000e+000  3.0000000e+000
  6.1000000e+001  3.0000000e+000  3.0000000e+000
  5.8000000e+001  3.0000000e+000  0.0000000e+000
  7.0000000e+001  5.0000000e+000 -5.0000000e+000
  4.9000000e+001  0.0000000e+000 -5.0000000e+000
  3.3000000e+001 -4.0000000e+000 -4.0000000e+000
  3.5000000e+001 -5.0000000e+000  0.0000000e+000
  2.5000000e+001 -9.0000000e+000  9.0000000e+000
  5.4000000e+001 -0.0000000e+000  9.0000000e+000
  5.8000000e+001  2.0000000e+000  2.0000000e+000
  8.9000000e+001  9.0000000e+000 -0.0000000e+000
  6.6000000e+001  3.0000000e+000 -3.0000000e+000
  5.3000000e+001 -0.0000000e+000 -3.0000000e+000
  4.3000000e+001 -3.0000000e+000 -3.0000000e+000
  3.3000000e+001 -5.0000000e+000 -0.0000000e+000
  0.0000000e+000  0.0000000e+000  0.0000000e+000
  0.0000000e+000  0.0000000e+000  0.0000000e+000
  7.1000000e+001  4.0000000e+000  4.0000000e+000
  8.7000000e+001  9.0000000e+000 -0.0000000e+000
  5.5000000e+001  1.0000000e+000 -1.0000000e+000
  5.3000000e+001 -0.0000000e+000 -1.0000000e+000
  4.9000000e+001 -1.0000000e+000 -1.0000000e+000
  3.3000000e+001 -7.0000000e+000  0.0000000e+000
  0.0000000e+000  0.0000000e+000  0.0000000e+000
  5.8000000e+001  0.0000000e+000  4.0000000e+000
  7.9000000e+001  4.0000000e+000  4.0000000e+000
  8.7000000e+001  7.0000000e+000  0.0000000e+000
  6.6000000e+001  1.0000000e+000 -1.0000000e+000
  5.7000000e+001  0.0000000e+000 -1.0000000e+000
  5.5000000e+001 -1.0000000e+000 -1.0000000e+000
  3.4000000e+001 -9.0000000e+000  0.0000000e+000
  4.6000000e+001 -6.0000000e+000  6.0000000e+000
  7.1000000e+001  0.0000000e+000  3.0000000e+000
  9.3000000e+001  5.0000000e+000  5.0000000e+000
  8.8000000e+001  5.0000000e+000  0.0000000e+000
  7.8000000e+001  2.0000000e+000 -2.0000000e+000
  7.0000000e+001 -0.0000000e+000 -2.0000000e+000
  5.7000000e+001 -2.0000000e+000 -2.0000000e+000
  0.0000000e+000  0.0000000e+000  0.0000000e+000
  5.8000000e+001 -4.0000000e+000  4.0000000e+000
  7.9000000e+001  0.0000000e+000  4.0000000e+000
  9.0000000e+001  3.0000000e+000  3.0000000e+000
  8.7000000e+001  3.0000000e+000 -0.0000000e+000
  8.2000000e+001  1.0000000e+000 -1.0000000e+000
  7.8000000e+001  0.0000000e+000 -1.0000000e+000
  7.4000000e+001 -1.0000000e+000 -1.0000000e+000
  0.0000000e+000  0.0000000e+000  0.0000000e+000
  7.1000000e+001 -4.0000000e+000  4.0000000e+000
  0.0000000e+000  0.0000000e+000  0.0000000e+000
  8.8000000e+001  1.0000000e+000  1.0000000e+000
  8.7000000e+001  1.0000000e+000 -0.0000000e+000
  8.6000000e+001  2.0000000e+000 -1.0000000e+000
  8.4000000e+001 -0.0000000e+000 -1.0000000e+000
  8.2000000e+001 -1.0000000e+000 -1.0000000e+000
  0.0000000e+000  0.0000000e+000  0.0000000e+000
  7.9000000e+001 -2.0000000e+000  2.0000000e+000
  8.5000000e+001  0.0000000e+000  9.0000000e+000
  9.0000000e+001  1.0000000e+000  1.0000000e+000
  8.9000000e+001  1.0000000e+000  0.0000000e+000
  8.8000000e+001  1.0000000e+000 -1.0000000e+000
  8.4000000e+001 -0.0000000e+000 -3.0000000e+000
  7.4000000e+001 -3.0000000e+000 -3.0000000e+000
  7.9000000e+001 -1.0000000e+000  0.0000000e+000
  7.6000000e+001 -2.0000000e+000  2.0000000e+000
  8.3000000e+001  0.0000000e+000  7.0000000e+000
  9.3000000e+001  2.0000000e+000  2.0000000e+000
  9.1000000e+001  2.0000000e+000  0.0000000e+000
  8.9000000e+001  2.0000000e+000 -2.0000000e+000
  8.2000000e+001  1.0000000e+000 -5.0000000e+000
  5.7000000e+001 -5.0000000e+000 -5.0000000e+000
  5.9000000e+001 -6.0000000e+000 -0.0000000e+000
  6.5000000e+001 -6.0000000e+000  6.0000000e+000
  8.5000000e+001 -0.0000000e+000  6.0000000e+000
  9.3000000e+001  2.0000000e+000  1.0000000e+000
  9.2000000e+001  1.0000000e+000 -0.0000000e+000
  9.1000000e+001  1.0000000e+000 -1.0000000e+000
  8.4000000e+001  0.0000000e+000 -6.0000000e+000
  5.7000000e+001 -5.0000000e+000 -6.0000000e+000
  6.1000000e+001 -6.0000000e+000 -0.0000000e+000
  7.3000000e+001 -4.0000000e+000  4.0000000e+000
  8.5000000e+001  0.0000000e+000  4.0000000e+000
  9.5000000e+001  1.0000000e+000  1.0000000e+000
  9.4000000e+001  1.0000000e+000  0.0000000e+000
  9.3000000e+001  1.0000000e+000 -1.0000000e+000
  8.4000000e+001  0.0000000e+000 -8.0000000e+000
  7.5000000e+001 -3.0000000e+000 -3.0000000e+000
  6.2000000e+001 -6.0000000e+000 -0.0000000e+000
  7.7000000e+001 -3.0000000e+000  3.0000000e+000
  8.5000000e+001 -0.0000000e+000  3.0000000e+000
  9.6000000e+001  1.0000000e+000  1.0000000e+000
  9.5000000e+001  1.0000000e+000 -0.0000000e+000
  9.4000000e+001  1.0000000e+000 -1.0000000e+000
  8.4000000e+001  0.0000000e+000 -9.0000000e+000
  8.0000000e+001 -2.0000000e+000 -2.0000000e+000
  6.4000000e+001 -6.0000000e+000  0.0000000e+000
  8.3000000e+001 -1.0000000e+000  1.0000000e+000
  8.5000000e+001 -0.0000000e+000  1.0000000e+000
  9.8000000e+001  1.0000000e+000  1.0000000e+000
  9.7000000e+001  1.0000000e+000  0.0000000e+000
  9.6000000e+001  1.0000000e+000 -1.0000000e+000
  0.0000000e+000  0.0000000e+000  0.0000000e+000
  7.2000000e+001 -4.0000000e+000 -4.0000000e+000
