sch_id,sch_freelunch,stu_ses,stu_mathscore
1302,3,-0.501909967366342,51.1
1302,3,0.355227804189578,48.38
1302,3,-0.876907742422056,41.14
1302,3,-0.79655107633869,27.89
1302,3,-0.742979965616444,35.12
1302,3,0.623083357800802,28.26
1302,3,0.00701558449498541,47.54
1302,3,0.91772446677315,24.28
1302,3,-0.716194410255321,46.25
1302,3,1.07843779893988,37.99
1302,3,-0.70280163257476,39.1
1302,3,-1.19833440675553,27.82
1302,3,-0.421553301282974,31.98
1302,3,1.09183057662045,29.64
1302,3,-0.421553301282974,38.47
1311,7,-0.716194410255321,39.92
1311,7,0.16772891666172,38.33
1311,7,0.114157805939475,37.38
1311,7,-0.113519414630066,34.24
1311,7,0.783796689967537,39.49
1311,7,0.984688355175956,40.33
1311,7,0.234692805064526,36.46
1311,7,-0.716194410255321,38.03
1311,7,-0.863514964741495,47.06
1311,7,-0.0197699708661371,40.75
1311,7,-1.1045849629916,38.4
1311,7,-0.140304969991188,52.93
1311,7,-0.676016077213638,26.14
1311,7,0.408798914911823,32.95
1311,7,-1.42601162732507,36.48
1311,7,0.408798914911823,44.63
1312,8,0.676654468523047,42.71
1312,8,-0.943871630824863,40.72
1312,8,0.850760578370343,36.7
1312,8,0.408798914911823,48.91
1312,8,-1.54654662645012,36.11
1312,8,0.0739794728977916,36.46
1312,8,-0.783158298658128,32.08
1312,8,0.435584470272945,47.58
1312,8,-0.769765520977566,34.62
1312,8,-0.247447191435678,39.79
1312,8,0.100765028258914,48.43
1312,8,0.408798914911823,37
1312,8,-0.823336631699811,33.62
1312,8,-1.07779940763047,49.87
1312,8,-0.943871630824863,35.84
1312,8,1.78825501600963,46.25
1342,4,-0.260839969116239,38.48
1342,4,0.0204083621755467,43.39
1342,4,1.78825501600963,61.3
1342,4,-0.341196635199607,58.4
1342,4,0.998081132856517,41.75
1342,4,-0.0465555262272595,41.86
1342,4,0.315049471147894,55.91
1342,4,-0.0331627485466983,42.07
1342,4,-0.984049963866546,36.3
1342,4,0.569512247078557,42.6
1342,4,-0.0599483039078208,42.65
1342,4,0.248085582745088,44.02
1342,4,-0.327803857519046,47.64
1342,4,-0.167090525352311,66.83
1342,4,0.0605866952172304,47.41
1342,4,0.716832801564731,61.74
1342,4,1.81504057137075,54.13
1342,4,-0.649230521852515,43.8
1342,4,0.3820133595507,41.02
1342,4,1.17218724270381,80
1342,4,-0.287625524477362,47.67
1342,4,0.636476135481364,35.73
1362,1,0.743618356925854,53.08
1362,1,1.52039946239841,56.46
1362,1,0.783796689967537,44.66
1362,1,1.2793294641483,51.6
1362,1,0.422191692592384,46.42
1362,1,-0.689408854894199,41.11
1362,1,0.676654468523047,39.67
1362,1,1.15879446502325,48.66
1362,1,-0.501909967366342,48.99
1362,1,0.663261690842486,52.12
1362,1,0.957902799814833,43.04
1362,1,-0.970657186185985,42.9
1362,1,-0.073341081588382,64.95
1362,1,0.0605866952172304,36.89
1362,1,1.61414890616233,53.68
1362,1,-0.930478853144301,55.06
1362,1,-0.394767745921852,46.62
1362,1,0.16772891666172,43.12
1362,1,-0.0867338592689433,44.06
1362,1,2.02932501425973,57.07
1362,1,1.46682835167616,39.24
1362,1,0.716832801564731,64.21
1362,1,0.716832801564731,48.96
1362,1,0.59629780243968,57.18
1371,6,0.797189467648099,43.19
1371,6,0.16772891666172,39.72
1371,6,0.408798914911823,47.76
1371,6,1.01147391053708,33.5
1371,6,-0.676016077213638,30.87
1371,6,-0.301018302157923,34.06
1371,6,0.823975023009221,43.95
1371,6,0.288263915786771,37.08
1371,6,0.181121694342282,49.7
1371,6,-0.140304969991188,49.83
1371,6,0.3820133595507,35.36
1371,6,0.355227804189578,53.48
1371,6,-1.38583329428338,34.91
1371,6,1.07843779893988,43.36
1371,6,-0.394767745921852,49.23
1371,6,-0.756372743297005,27.9
1371,6,-0.542088300408025,56.5
1371,6,1.07843779893988,28.83
1621,3,1.33290057487055,60.86
1621,3,1.58736335080121,60.7
1621,3,1.34629335255111,67.69
1621,3,2.3507516785932,61.74
1621,3,0.757011134606415,46.47
1621,3,0.341835026509016,56.55
1621,3,1.42665001863448,65.89
1621,3,-0.327803857519046,47.89
1621,3,1.78825501600963,63.34
1621,3,1.25254390878718,44.12
1621,3,0.837367800689782,62.18
1631,4,-0.756372743297005,45.18
1631,4,-1.86797329078359,29.99
1631,4,0.328442248828455,63.71
1631,4,0.422191692592384,59.97
1631,4,-0.314411079838484,65.09
1631,4,2.1096816803431,64.5
1631,4,2.33735890091264,53.72
1631,4,1.84182612673187,62.08
1631,4,-1.65368884789461,46.41
1631,4,1.94896834817637,62.56
1631,4,0.448977247953506,27.04
1631,4,-0.649230521852515,61.06
1631,4,-0.957264408505424,39.03
1631,4,-0.274232746796801,41.68
1631,4,-0.70280163257476,50.54
1631,4,-1.22511996211665,41.53
1631,4,-0.0867338592689433,35.41
1631,4,-0.863514964741495,64.69
1631,4,-0.59565941113027,38.45
1631,4,0.448977247953506,32.06
1631,4,0.676654468523047,41.42
1631,4,1.68111279456514,79.01
1631,4,-1.1715488513944,47.2
1631,4,-0.689408854894199,41.93
1631,4,2.13646723570422,68.93
1631,4,1.0382594658982,67.64
1631,4,-0.903693297783179,53.5
1631,4,-0.0867338592689433,34.03
1631,4,-1.38583329428338,45.83
1631,4,-1.21172718443609,51.62
1642,6,0.730225579245292,49.08
1642,6,0.716832801564731,63.32
1642,6,-0.314411079838484,45.7
1642,6,2.08289612498198,50.52
1642,6,1.35968613023167,54.41
1642,6,0.70344002388417,46.11
1642,6,1.46682835167616,46.81
1642,6,0.569512247078557,55.59
1642,6,0.0605866952172304,41.36
1642,6,-0.0197699708661371,63.6
1642,6,-1.11797774067216,51.93
1642,6,2.20343112410703,35.46
1642,6,0.301656693467333,59.07
1642,6,0.529333914036874,53.82
1642,6,-1.22511996211665,37.53
1642,6,-0.0867338592689433,48.66
1642,6,-0.367982190560729,57.47
1642,6,0.502548358675751,33.41
1642,6,0.154336138981159,45.55
1651,3,-1.42601162732507,53.66
1651,3,1.05165224357876,63.85
1651,3,0.0338011398561079,50.86
1651,3,-0.394767745921852,65.24
1651,3,1.9355755704958,74.73
1651,3,1.11861613198157,56.98
1651,3,0.81058224532866,47.92
1651,3,1.34629335255111,52.15
1651,3,0.663261690842486,51.38
1651,3,1.02486668821764,72.17
1651,3,0.663261690842486,45.71
1651,3,1.61414890616233,61.74
1651,3,0.341835026509016,55.51
1651,3,0.261478360425649,62.97
1651,3,0.288263915786771,63.22
1651,3,0.864153356050905,59.2
1651,3,0.81058224532866,64.09
1651,3,2.24360945714871,55.36
1661,5,1.25254390878718,64.33
1661,5,-0.38137496824129,41.46
1661,5,1.30611501950943,64.61
1661,5,-0.0465555262272595,61.06
1661,5,1.17218724270381,51.38
1661,5,0.301656693467333,52.42
1661,5,-0.622444966491393,53.56
1661,5,-1.14476329603328,45.25
1661,5,0.154336138981159,54.74
1661,5,0.609690580120241,61.15
1661,5,1.90879001513468,72.08
1661,5,0.27487113810621,55.13
1662,3,0.957902799814833,48.18
1662,3,1.29272224182886,56.3
1662,3,0.716832801564731,60.36
1662,3,0.93111724445371,64.65
1662,3,0.984688355175956,62.42
1662,3,0.355227804189578,50.32
1662,3,-0.515302745046903,57.32
1662,3,0.261478360425649,57.96
1662,3,0.864153356050905,52.73
1662,3,0.462370025634068,54.95
1662,3,0.690047246203609,60.49
1662,3,1.26593668646774,43.01
1662,3,1.46682835167616,60.25
1662,3,1.70789834992626,50.76
1662,3,0.194514472022843,64.58
1662,3,-0.448338856644097,47.55
1662,3,1.66772001688458,53.35
1662,3,0.301656693467333,55.9
1662,3,2.1096816803431,64.38
1662,3,0.93111724445371,62.8
1662,3,2.36414445627376,60.49
1662,3,1.70789834992626,53.81
1662,3,1.46682835167616,33.85
1891,6,-0.394767745921852,47.51
1891,6,-0.970657186185985,35.25
1891,6,1.48022112935672,36.51
1891,6,-0.79655107633869,37.49
1891,6,-0.461731634324658,41.33
1891,6,0.649868913161925,27.09
1891,6,-1.05101385226935,40.31
1892,5,1.44004279631504,50
1892,5,1.49361390703728,69.18
1892,5,0.422191692592384,57.08
1892,5,0.623083357800802,58.62
1892,5,-0.421553301282974,52.35
1892,5,-0.421553301282974,43.85
1892,5,0.114157805939475,38.6
1892,5,-0.38137496824129,44.71
1892,5,-0.180483303032872,54.67
1892,5,1.4534355739956,56.13
1892,5,-0.555481078088587,37.27
1892,5,0.971295577495395,45.1
1892,5,0.569512247078557,57.79
1892,5,-1.06440662994991,41
1901,7,-0.0331627485466983,47.34
1901,7,-1.49297551572787,29.54
1901,7,0.435584470272945,52.91
1901,7,-0.287625524477362,51.36
1901,7,-0.434946078963535,33.92
1901,7,1.05165224357876,36.91
1901,7,0.676654468523047,44.53
1901,7,1.49361390703728,56.28
1901,7,0.569512247078557,50.14
1901,7,1.10522335430101,37.72
1901,7,-1.54654662645012,52.18
1901,7,-0.180483303032872,28.26
1902,5,0.328442248828455,61.95
1902,5,-0.649230521852515,62.39
1902,5,0.194514472022843,50.35
1902,5,0.502548358675751,42.87
1902,5,-0.247447191435678,33.17
1902,5,0.81058224532866,53.31
1902,5,0.904331689092588,31.59
1902,5,0.823975023009221,50.33
1902,5,0.234692805064526,29.94
1902,5,-0.421553301282974,47.93
1902,5,0.0338011398561079,46.02
1902,5,-0.689408854894199,51.61
1902,5,-0.234054413755117,50.06
1902,5,0.408798914911823,39.9
1902,5,-0.354589412880168,47.67
1902,5,-0.542088300408025,47.89
1902,5,-0.421553301282974,48.23
1902,5,-0.207268858393994,45.02
1902,5,1.35968613023167,36.33
1902,5,-0.662623299533076,40.69
1911,3,1.90879001513468,55.84
1911,3,1.2793294641483,44.34
1911,3,-0.220661636074556,41.06
1911,3,-1.29208385051945,55.06
1911,3,0.542726691717435,56.05
1911,3,1.44004279631504,55.66
1911,3,0.301656693467333,44.44
1911,3,0.448977247953506,59.63
1911,3,1.6275416838429,60.78
1911,3,1.10522335430101,42.84
1911,3,-0.957264408505424,54.13
1911,3,1.58736335080121,60.07
1911,3,0.100765028258914,50.73
1911,3,0.181121694342282,36.07
1911,3,0.3820133595507,43.85
1912,6,1.11861613198157,56.5
1912,6,2.1096816803431,60.1
1912,6,-0.943871630824863,59.46
1912,6,-1.27869107283889,49.95
1912,6,-0.193876080713433,46.1
1912,6,0.797189467648099,64.68
1912,6,-0.073341081588382,30.95
1912,6,-0.434946078963535,47.95
1912,6,0.100765028258914,40.74
1912,6,1.46682835167616,61.53
1912,6,-0.38137496824129,40.16
1912,6,1.38647168559279,40.33
1912,6,-0.0063771931855758,46.7
1912,6,-0.287625524477362,40.64
1912,6,1.25254390878718,48.21
1912,6,0.529333914036874,59.07
1912,6,1.60075612848177,53.81
1912,6,-1.30547662820002,35.9
1912,6,0.3820133595507,32.13
1912,6,-0.341196635199607,51.67
1912,6,1.2123655757455,55.1
1912,6,-0.073341081588382,46.63
1912,6,-0.073341081588382,50.33
1912,6,-0.876907742422056,31.09
1913,5,0.140943361300598,52.33
1913,5,-0.542088300408025,35.94
1913,5,0.0338011398561079,48.13
1913,5,0.27487113810621,48.31
1913,5,2.31057334555152,63.37
1913,5,0.797189467648099,53.66
1913,5,1.57397057312065,65.18
1913,5,-0.421553301282974,48.21
1913,5,0.368620581870139,44.47
1913,5,0.0739794728977916,44.97
1913,5,0.823975023009221,68.85
1913,5,0.623083357800802,45.95
1913,5,0.529333914036874,55.01
1913,5,1.78825501600963,53.52
2201,5,0.100765028258914,36.85
2201,5,0.114157805939475,37.33
2201,5,0.730225579245292,45.89
2201,5,0.81058224532866,47.74
2201,5,0.515941136356312,62.68
2201,5,-1.19833440675553,57.83
2201,5,-2.18939995511706,33.14
2201,5,-0.421553301282974,26.73
2201,5,0.00701558449498541,32.41
2201,5,1.22575835342606,49.68
2201,5,0.194514472022843,50.72
2201,5,0.59629780243968,53.03
2201,5,1.44004279631504,49.08
2201,5,0.288263915786771,51.83
2201,5,0.636476135481364,48.34
2201,5,-0.48851718968578,46.94
2201,5,1.46682835167616,56.26
2201,5,-0.970657186185985,38.38
2201,5,-0.957264408505424,39.84
2201,5,-0.314411079838484,46.22
2202,7,-1.09119218531104,42.9
2202,7,0.462370025634068,48.89
2202,7,1.19897279806494,52.65
2202,7,-1.30547662820002,43.33
2202,7,0.462370025634068,26.33
2202,7,-0.153697747671749,55.05
2202,7,-0.783158298658128,32.43
2202,7,-0.0465555262272595,54.12
2202,7,-0.421553301282974,41.91
2202,7,1.6945055722457,48.47
2202,7,-0.274232746796801,58.24
2202,7,0.315049471147894,59.8
2202,7,-1.22511996211665,35.43
2202,7,0.556119469397996,39.51
2202,7,0.70344002388417,55.59
2202,7,-0.689408854894199,38.48
2202,7,-0.957264408505424,38.27
2202,7,-1.07779940763047,41.68
2202,7,-0.528695522727464,38.66
2391,8,-1.1045849629916,51.03
2391,8,-0.930478853144301,26.07
2391,8,-0.689408854894199,47.08
2391,8,-0.207268858393994,43.41
2391,8,-1.22511996211665,50.69
2391,8,1.2793294641483,46.07
2391,8,0.448977247953506,50.94
2391,8,-1.1045849629916,39.71
2391,8,0.797189467648099,42.96
2391,8,-0.823336631699811,40.73
2391,8,-0.193876080713433,54.64
2391,8,-0.394767745921852,46.59
2391,8,2.17664556874591,58.86
2391,8,0.0605866952172304,42.51
2391,8,-0.100126636949505,39.88
2391,8,0.288263915786771,55.37
2391,8,0.315049471147894,45.78
2391,8,-0.0465555262272595,42.42
2391,8,-0.408160523602413,54.48
2391,8,0.890938911412027,57.12
2391,8,1.02486668821764,62.45
2391,8,0.890938911412027,34.02
2391,8,1.61414890616233,50.25
2391,8,-0.461731634324658,45.87
2391,8,-0.997442741547107,29.29
2391,8,1.44004279631504,32.75
2391,8,-0.729587187935883,51.69
2391,8,-1.06440662994991,52.64
2391,8,0.556119469397996,50.24
2391,8,-0.957264408505424,52.85
2401,7,1.10522335430101,69.02
2401,7,-0.48851718968578,44.67
2401,7,-0.126912192310627,39.38
2401,7,-0.957264408505424,41.27
2401,7,-0.126912192310627,43.9
2401,7,0.690047246203609,44.08
2401,7,-1.30547662820002,23.71
2401,7,0.48915558099519,35.95
2401,7,-0.515302745046903,51.23
2401,7,-1.77422384701966,28.43
2401,7,0.408798914911823,52.74
2401,7,0.556119469397996,46.96
2411,4,0.301656693467333,52.52
2411,4,1.53379224007897,55.59
2411,4,1.42665001863448,72.27
2411,4,2.19003834642647,50.47
2411,4,1.56057779544009,54.91
2411,4,1.2793294641483,61.6
2411,4,-0.662623299533076,28.34
2411,4,-0.783158298658128,47.49
2411,4,1.42665001863448,66.12
2411,4,1.90879001513468,35.97
2411,4,-1.06440662994991,31.54
2411,4,0.890938911412027,58.87
2411,4,1.15879446502325,50.02
2411,4,-0.38137496824129,46.9
2411,4,0.716832801564731,51.75
2411,4,0.0204083621755467,55.08
2411,4,0.3820133595507,46.69
2411,4,2.36414445627376,57.64
2411,4,2.19003834642647,57.8
2411,4,0.944510022134272,51.95
2411,4,1.68111279456514,56.83
2411,4,1.44004279631504,49.12
2412,4,0.797189467648099,58.61
2412,4,0.408798914911823,50.49
2412,4,1.6945055722457,52.13
2412,4,0.730225579245292,66.68
2412,4,-0.140304969991188,42.49
2412,4,1.42665001863448,54.6
2412,4,-1.07779940763047,50.42
2412,4,-1.64029607021405,40.2
2412,4,-1.27869107283889,50.97
2412,4,0.91772446677315,23
2412,4,0.127550583620037,35.38
2412,4,1.46682835167616,44.29
2412,4,-0.394767745921852,41.89
2412,4,0.355227804189578,52.86
2412,4,0.770403912286976,45.74
2412,4,1.17218724270381,42.89
2412,4,-0.274232746796801,41.18
2412,4,0.877546133731466,30.39
2412,4,0.234692805064526,53.76
2412,4,-0.742979965616444,45.65
2511,7,0.91772446677315,38.93
2511,7,-1.89475884614471,49.44
2511,7,-1.02422829690823,43.03
2511,7,-0.113519414630066,48.99
2511,7,1.90879001513468,64.64
2511,7,-0.247447191435678,52.17
2511,7,0.770403912286976,56.17
2511,7,-0.742979965616444,40.49
2511,7,-0.876907742422056,55.72
2511,7,-0.970657186185985,45.73
2511,7,1.85521890441244,57.96
2511,7,-0.260839969116239,42.69
2511,7,1.22575835342606,44.5
2511,7,1.9355755704958,57.67
2511,7,-0.0331627485466983,46.95
2511,7,1.76146946064851,48.4
2522,1,2.1096816803431,61.35
2522,1,-0.528695522727464,42.11
2522,1,0.984688355175956,47.24
2522,1,0.623083357800802,62.73
2522,1,0.48915558099519,53.7
2522,1,-0.0197699708661371,51.61
2522,1,0.475762803314629,59.88
2522,1,1.11861613198157,42.29
2522,1,0.636476135481364,48.44
2522,1,1.02486668821764,28.28
2522,1,-0.113519414630066,33.3
2522,1,2.14986001338478,54.71
2522,1,1.68111279456514,65.09
2522,1,1.46682835167616,50.07
2522,1,1.80164779369019,46.23
2522,1,1.46682835167616,69.53
2522,1,1.46682835167616,42.83
2522,1,0.422191692592384,45.59
2522,1,0.475762803314629,53.91
2522,1,-0.609052188810832,46.81
2522,1,0.27487113810621,47.19
2522,1,0.0873722505783528,29.78
2541,4,0.261478360425649,47.43
2541,4,0.154336138981159,54.6
2541,4,0.341835026509016,46.82
2541,4,-0.421553301282974,43.87
2541,4,1.2123655757455,39.77
2541,4,1.34629335255111,56.65
2541,4,1.34629335255111,54.88
2541,4,2.36414445627376,55.58
2541,4,0.475762803314629,53.54
2541,4,0.207907249703404,47.03
2541,4,-0.100126636949505,48.43
2541,4,-0.287625524477362,57.62
2541,4,0.27487113810621,54.61
2541,4,1.33290057487055,51.2
2541,4,0.770403912286976,46.28
2542,2,0.59629780243968,48.56
2542,2,-0.274232746796801,61.41
2542,2,-1.50636829340843,48.18
2542,2,-0.582266633449709,45.4
2542,2,-0.91708607546374,46.43
2542,2,0.649868913161925,42.42
2542,2,-0.274232746796801,43.13
2542,2,0.154336138981159,45.04
2542,2,1.09183057662045,50.79
2542,2,0.542726691717435,40.94
2542,2,0.0739794728977916,39.68
2542,2,-0.59565941113027,40.89
2542,2,0.515941136356312,56.92
2542,2,0.154336138981159,46.66
2542,2,0.770403912286976,62.13
2542,2,-1.18494162907496,32.96
2542,2,0.0338011398561079,64.23
2542,2,-0.367982190560729,51.18
2542,2,-0.234054413755117,30.22
2542,2,-1.62690329253349,45.72
2542,2,-0.890300520102618,56.13
2542,2,0.341835026509016,39.2
2542,2,0.194514472022843,69.96
2542,2,-1.09119218531104,40.29
2542,2,-0.408160523602413,47.09
2542,2,-1.65368884789461,36.36
2551,6,-1.38583329428338,53.09
2551,6,0.515941136356312,60.93
2551,6,-0.582266633449709,36.74
2551,6,0.475762803314629,53.17
2551,6,0.221300027383965,55.87
2551,6,-0.247447191435678,42.1
2551,6,-0.876907742422056,35.48
2551,6,0.3820133595507,51.42
2551,6,1.90879001513468,42.94
2551,6,-0.649230521852515,40.95
2551,6,1.25254390878718,42.25
2551,6,0.59629780243968,37.05
2551,6,1.41325724095392,51.34
2551,6,1.23915113110662,40.63
2551,6,-0.193876080713433,56.11
2551,6,2.45789390003769,38.38
2551,6,1.89539723745412,42.16
2551,6,0.422191692592384,50.08
2551,6,-0.274232746796801,55.57
2551,6,0.864153356050905,37.14
2551,6,0.3820133595507,48.86
2551,6,1.25254390878718,40.8
2551,6,1.98914668121805,50.39
2551,6,0.140943361300598,33.39
2552,7,0.435584470272945,54.16
2552,7,0.957902799814833,71.24
2552,7,1.6945055722457,44.45
2552,7,1.61414890616233,69.88
2552,7,0.529333914036874,40.11
2552,7,-0.38137496824129,51.02
2552,7,-1.50636829340843,30.98
2552,7,1.74807668296795,72.24
2552,7,1.44004279631504,64.95
2552,7,1.35968613023167,57.94
2552,7,0.448977247953506,51.11
2552,7,0.0605866952172304,47.75
2552,7,-0.609052188810832,56.79
2552,7,0.904331689092588,61.87
2552,7,0.301656693467333,56.46
2552,7,0.850760578370343,60.73
2552,7,1.37307890791223,58.01
2562,2,1.14540168734269,59.28
2562,2,0.823975023009221,58.58
2562,2,2.05611056962085,58.9
2562,2,0.435584470272945,52.69
2562,2,0.59629780243968,76.17
2562,2,0.70344002388417,57.19
2562,2,0.59629780243968,48.41
2562,2,0.355227804189578,41.89
2562,2,-0.957264408505424,50.8
2562,2,1.25254390878718,53.61
2562,2,0.904331689092588,42.9
2562,2,0.0338011398561079,42.45
2563,7,-1.7608310693391,30.35
2563,7,-0.327803857519046,42.99
2563,7,0.395406137231261,63.21
2563,7,0.663261690842486,56.56
2563,7,0.248085582745088,54.17
2563,7,-0.501909967366342,44.47
2563,7,-0.649230521852515,33.19
2563,7,0.582905024759119,42.14
2563,7,-1.19833440675553,41.91
2563,7,-1.64029607021405,42.02
2563,7,-2.14922162207537,52.83
2563,7,-0.984049963866546,49.6
2563,7,-1.64029607021405,44.37
2563,7,0.971295577495395,53.14
2563,7,-1.27869107283889,39.47
2563,7,-2.09565051135313,45.52
2563,7,-0.823336631699811,49.79
2563,7,0.663261690842486,39.66
2563,7,-0.234054413755117,46.24
2563,7,1.09183057662045,62.17
2563,7,0.730225579245292,49.7
2563,7,-1.29208385051945,49.25
2563,7,-0.783158298658128,45.03
2563,7,-1.11797774067216,59.1
2563,7,-1.19833440675553,25.86
2563,7,-0.234054413755117,42.98
2563,7,-0.863514964741495,46.3
2563,7,-1.01083551922767,51.18
2563,7,-0.957264408505424,34.29
2563,7,0.288263915786771,52.13
2563,7,-1.03762107458879,36.66
2563,7,-1.65368884789461,48.32
2671,2,-0.073341081588382,49.9
2671,2,1.29272224182886,49.49
2671,2,0.194514472022843,42.31
2671,2,-0.247447191435678,56.69
2671,2,-0.0197699708661371,36.17
2671,2,1.46682835167616,60.91
2671,2,0.408798914911823,55.56
2671,2,-0.180483303032872,49.56
2671,2,-0.434946078963535,38.58
2671,2,1.53379224007897,70.51
2671,2,0.48915558099519,57.09
2671,2,0.3820133595507,55.89
2671,2,0.783796689967537,51.39
2671,2,0.181121694342282,53.39
2671,2,0.770403912286976,55.84
2671,2,0.998081132856517,47.93
2683,7,-1.39922607196394,62.49
2683,7,-1.02422829690823,40.71
2683,7,-0.903693297783179,45
2683,7,-0.729587187935883,51.98
2683,7,-0.38137496824129,47.92
2683,7,-1.42601162732507,33.51
2683,7,0.27487113810621,36.24
2683,7,-0.649230521852515,46.31
2683,7,-1.97511551222808,45.34
2683,7,-0.984049963866546,37.03
2683,7,-0.70280163257476,44.82
2683,7,-0.756372743297005,59.26
2683,7,-0.823336631699811,66.58
2683,7,-0.542088300408025,34.61
2683,7,-1.54654662645012,44.79
2683,7,-0.220661636074556,38.2
2683,7,-0.0599483039078208,52.56
2683,7,-0.421553301282974,41.62
2683,7,0.944510022134272,44.18
2683,7,-0.622444966491393,52.65
2683,7,-1.61351051485292,32.13
2683,7,0.757011134606415,51.08
2683,7,0.0873722505783528,43.51
2683,7,0.676654468523047,44.29
2683,7,-0.836729409380373,49.34
2683,7,-1.519761071089,58.64
2683,7,-1.53315384876956,42.78
2781,4,-0.207268858393994,36.94
2781,4,-0.421553301282974,46.98
2781,4,-1.43940440500563,47.72
2781,4,-0.448338856644097,56.35
2781,4,-0.769765520977566,54.04
2781,4,-0.997442741547107,36.68
2781,4,1.2793294641483,71.04
2781,4,-0.193876080713433,45.19
2781,4,1.37307890791223,33.5
2781,4,-0.582266633449709,29.68
2781,4,0.181121694342282,47.56
2781,4,-0.167090525352311,47.76
2781,4,-0.957264408505424,50.26
2781,4,2.16325279106534,58.06
2781,4,0.676654468523047,45.39
2781,4,-0.140304969991188,43.27
2781,4,0.890938911412027,63.01
2781,4,0.288263915786771,50.36
2781,4,0.957902799814833,53.35
2781,4,0.0338011398561079,49.95
2781,4,0.649868913161925,44.5
2781,4,0.181121694342282,52.41
2781,4,-0.193876080713433,52.28
2781,4,0.757011134606415,49.08
2781,4,-0.542088300408025,59.25
2782,8,0.0204083621755467,59.42
2782,8,-1.25190551747777,44.55
2782,8,-0.70280163257476,48.82
2782,8,0.408798914911823,51.96
2782,8,1.72129112760682,49.13
2782,8,1.54718501775953,69.36
2782,8,-1.53315384876956,55.68
2782,8,-1.19833440675553,46.28
2782,8,-0.689408854894199,58.64
2782,8,-1.73404551397798,54.75
2782,8,1.41325724095392,53.94
2782,8,0.91772446677315,72.89
